created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jul 26 11:52:12 +0000 2023;1684169746797977600;"Saya percaya, para perwira remaja TNI dan Polri memiliki semangat tinggi dan kemampuan untuk mewujudkan kemajuan Indonesia. https://t.co/o9xL5HsedZ";4;29;90;1228;in;366987179;1684169171603701762;jokowi;https://twitter.com/jokowi/status/1684169746797977600
Wed Jul 26 11:49:55 +0000 2023;1684169171603701762;"Melantik dan mengambil sumpah 833 calon perwira remaja TNI dan Kepolisian di halaman Istana Negara, hari ini.   Mereka terdiri atas lulusan Akademi Militer sebanyak 357 orang, Akademi Angkatan Laut 94 orang, Akademi Angkatan Udara 114 orang, dan Akademi Kepolisian 268 orang. https://t.co/2RRktMgVMm";10;132;353;3228;in;366987179;1684169171603701762;jokowi;https://twitter.com/jokowi/status/1684169171603701762
Wed Jul 26 11:32:23 +0000 2023;1684164759070056450;"Kepada para perwira remaja TNI-Polri yang hari ini dilantik saya berpesan agar selalu mengikuti perkembangan teknologi. Siapkan diri terhadap ancaman yang juga menggunakan teknologi. https://t.co/qauq6bCLa3";1;6;52;425;in;366987179;1684164727726026752;jokowi;https://twitter.com/jokowi/status/1684164759070056450
Wed Jul 26 11:32:16 +0000 2023;1684164727726026752;"TNI-Polri memiliki tugas yang tidak mudah, diantaranya menjaga stabilitas keamanan negara, menjaga tegaknya NKRI, serta meneruskan tongkat estafet kepemimpinan bangsa dan negara. Apalagi saat ini dunia berubah cepat, disrupsi teknologi, dan geopolitik yang sangat dinamis. https://t.co/Oi2TfV9AdJ";3;58;279;1782;in;366987179;1684164727726026752;jokowi;https://twitter.com/jokowi/status/1684164727726026752
Tue Jul 25 01:18:14 +0000 2023;1683647817108312064;"Permintaan pembangunan tol tersebut tidak hanya di Pulau Jawa saja, melainkan dari setiap daerah. Namun, pemerintah memprioritaskan pembangunan jalan tol di luar Jawa. Sementara untuk di Pulau Jawa sendiri, masih dipersilakan dengan catatan, perhitungan investasinya layak.";3;43;65;518;in;366987179;1683647813656387585;jokowi;https://twitter.com/jokowi/status/1683647817108312064
Tue Jul 25 01:18:14 +0000 2023;1683647813656387585;"Permintaan pembangunan jalan tol banyak kita terima karena manfaatnya banyak dirasakan masyarakat. Para kepala daerah, gubernur, bupati, wali kota, melihat bahwa tol bisa memicu titik-titik pertumbuhan ekonomi baru, mempercepat mobilitas orang, barang, dan mobilitas logistik. https://t.co/LP5iB07AC0";96;777;683;5336;in;366987179;1683647813656387585;jokowi;https://twitter.com/jokowi/status/1683647813656387585
Mon Jul 24 14:36:25 +0000 2023;1683486296704942080;"Saya menginstruksikan seluruh jajaran pemerintah, baik di tingkat pusat maupun daerah, untuk memperbanyak kegiatan pasar murah. Bagi yang memiliki anggaran, saya perintahkan untuk meningkatkan jumlah pemberian bantuan sembako bagi masyarakat yang membutuhkan. https://t.co/yuNMMetDoq";4;22;61;593;in;366987179;1683486282628968450;jokowi;https://twitter.com/jokowi/status/1683486296704942080
Mon Jul 24 14:36:22 +0000 2023;1683486282628968450;"El Nino merupakan fenomena iklim yang tidak bisa diprediksi sehingga dibutuhkan langkah-langkah pencegahan terhadap dampak yang akan ditimbulkannya. Beberapa negara seperti India dan Vietnam telah mengalaminya, sehingga tidak lagi melakukan ekspor beras. https://t.co/Gtm6LAcVdw";7;99;271;2073;in;366987179;1683486282628968450;jokowi;https://twitter.com/jokowi/status/1683486282628968450
Mon Jul 24 12:28:17 +0000 2023;1683454050971561984;"Karena itu, perlu mencari mitra kerja dan menjalin kerja sama dengan pihak lain agar pengembangan PT Pindad dapat berjalan dengan lebih cepat. Pemerintah juga akan memindahkan pabrik PT Pindad di Bandung ke kawasan industri di Subang secara bertahap untuk pengembangan perusahaan. https://t.co/YdO3wcnUGJ";0;14;103;672;in;366987179;1683454035620429824;jokowi;https://twitter.com/jokowi/status/1683454050971561984
Mon Jul 24 12:28:15 +0000 2023;1683454042905927680;"Saat ini dunia kekurangan peluru. Setiap kunjungan saya ke negara lain, ketersediaan peluru selalu menjadi topik antarpemimpin negara.   Ini peluang bagi industri pertahanan kita. Bukan hanya peluru saja, tapi juga senjata, kendaraan, karena permintaannya banyak. https://t.co/zcOWHcOLCE";3;27;100;722;in;366987179;1683454035620429824;jokowi;https://twitter.com/jokowi/status/1683454042905927680
Mon Jul 24 12:28:13 +0000 2023;1683454035620429824;"Industri pertahanan Indonesia memiliki peluang yang baik di masa mendatang.   PT Pindad (Persero) misalnya, dulu memproduksi 275 juta peluru. Pemerintah kemudian memberi suntikan modal Rp700 miliar melalui skema PMN. Produksi peluru PT Pindad pun meningkat jadi 415 juta. https://t.co/4CzpCq19v3";16;130;430;2766;in;366987179;1683454035620429824;jokowi;https://twitter.com/jokowi/status/1683454035620429824
Mon Jul 24 03:05:57 +0000 2023;1683312537100771329;"Kita harus mempersiapkan dan menjaga Pemilu tahun depan agar hasilnya baik. Prosesnya juga baik.  Sebagai pesta demokrasi, sudah seharusnya rakyat bergembira dengan adanya pemilu. Rakyat juga harus terbebas dari ketakutan-ketakutan dan tidak boleh ada pertengkaran-pertengkaran. https://t.co/njPpT5W4h8";108;1099;699;4848;in;366987179;1683312537100771329;jokowi;https://twitter.com/jokowi/status/1683312537100771329
Sun Jul 23 09:45:38 +0000 2023;1683050733049098241;"Meninjau rekonstruksi Jalan Raya Surakarta-Gemolong-Purwodadi di Kab. Sragen, Jawa Tengah. Jalan ini sering rusak karena kondisi tanahnya labil.  Karena itulah, rekonstruksi jalan ini dibuat lebih kokoh, dicor lebih tebal. Biayanya lebih mahal tapi pemakaiannya akan lebih lama. https://t.co/2Smg1On9M3";25;166;386;2869;in;366987179;1683050733049098241;jokowi;https://twitter.com/jokowi/status/1683050733049098241
Sun Jul 23 01:25:18 +0000 2023;1682924817799061505;"Generasi terbaik bangsa selalu lahir dari zaman yang memberi tempat yang lapang bagi setiap anak untuk bertumbuh bebas, cerdas, dan ceria.   Perlindungan dan kesempatan bagi anak untuk berkembang adalah pertaruhan masa depan bangsa. https://t.co/d5nhEdZCjk";83;399;1387;10225;in;366987179;1682924817799061505;jokowi;https://twitter.com/jokowi/status/1682924817799061505
Sat Jul 22 06:10:51 +0000 2023;1682634291916988417;"Hari Bhakti Adhyaksa ke-63 diperingati saat kepercayaan publik terhadap kejaksaan sedang tinggi.   Salah satu lembaga survei menyampaikan, tingkat kepercayaan publik terhadap kejaksaan pada Agustus 2022 mencapai 75,3% dan meningkat jadi 81,2% pada Juli 2023. Selamat. https://t.co/gjWtqgTXsT";11;140;352;2827;in;366987179;1682634291916988417;jokowi;https://twitter.com/jokowi/status/1682634291916988417
Fri Jul 21 13:02:16 +0000 2023;1682375438558195712;"Pemerintah menargetkan, tingkat stunting nasional pada 2024 dapat berada di bawah 14%. Upaya untuk mencapai target tersebut akan didukung dengan anggaran yang cukup dari pemerintah. https://t.co/uD20QAfyAp";1;21;63;690;in;366987179;1682375406647934977;jokowi;https://twitter.com/jokowi/status/1682375438558195712
Fri Jul 21 13:02:08 +0000 2023;1682375406647934977;"Mengunjungi Posyandu Sarimulyo, Kab. Seluma, Bengkulu dan melihat langsung kegiatan pemeriksaan fisik terhadap bayi dan balita yang datang.   Pemeriksaan fisik yang rutin tersebut dilakukan untuk memastikan anak-anak tetap tumbuh dengan sehat. https://t.co/d2l24MVb8o";5;66;245;1754;in;366987179;1682375406647934977;jokowi;https://twitter.com/jokowi/status/1682375406647934977
Fri Jul 21 08:59:21 +0000 2023;1682314308519358465;"Pemerintah daerah tidak perlu takut membelanjakan anggaran, selama anggaran itu digunakan dengan baik dan bijak.  Lagipula, kenapa takut? Kalau nggak "ngambil", tak perlu takut. Kalau "ngambil", itu lain soal. https://t.co/e3yzXHLpHS";48;297;505;3547;in;366987179;1682314308519358465;jokowi;https://twitter.com/jokowi/status/1682314308519358465
Fri Jul 21 08:57:46 +0000 2023;1682313907418066944;"Meninjau Jalan Inpres Jalur Kerkap-Tanjung Agung Pali, di Kab. Bengkulu Utara, pada hari ketiga kunjungan kerja di Bengkulu.   Dapat saya pastikan, perbaikan infrastruktur jalan nasional, provinsi, dan kabupaten di Provinsi Bengkulu sudah dimulai. https://t.co/INSheqjQJ3";4;72;262;1892;in;366987179;1682313907418066944;jokowi;https://twitter.com/jokowi/status/1682313907418066944
